"true_model","noise_type","time_sampling","noise_parameter","distinct_model_parameters","distinct_runs","run_no","maximum_SM","slope_param_SM","midpoint_SM","final_asymptoteIntensity_ratio_DSM","maximum_DSM","slope1_param_DSM","midpoint1_param_DSM","slope2_param_DSM","midPoint_distance_param_DSM","n_samples","t_min","t_max"
"DSM","additive","equidistant",1.2,1,1,1181,NA,NA,NA,0.495575873728376,19.1661948984023,0.0563452530978517,24.8373661981896,1.45993165513701,1.49150769144568,55,3,30
"DSM","additive","equidistant",1.2,2,1,1182,NA,NA,NA,0.840732338861562,3.70961502543651,1.12738318919127,10.8367686558049,8.46724568902448,2.35890857385583,55,3,30
"DSM","additive","equidistant",1.2,3,1,1183,NA,NA,NA,0.557366415217984,18.1483927304158,3.04515100743004,10.5776902008802,1.37623898454372,7.62144910122947,55,3,30
"DSM","additive","equidistant",1.2,4,1,1184,NA,NA,NA,0.783837140793912,14.3692005332792,0.823189420948994,7.33449524152093,18.719404025991,11.6096963925018,55,3,30
"DSM","additive","equidistant",1.2,5,1,1185,NA,NA,NA,0.325048182427417,16.9617157439934,0.203279740867961,9.55757662281394,0.33833490453159,16.0887656011652,55,3,30
"DSM","additive","equidistant",1.2,6,1,1186,NA,NA,NA,0.192489188991021,7.89442412848584,2.61185494663294,3.60498871328309,0.472534248923536,13.271042382326,55,3,30
"DSM","additive","equidistant",1.2,7,1,1187,NA,NA,NA,0.362360276514664,16.7275285985554,0.696622399668224,24.2288024276495,0.00890617022975937,2.18593960202194,55,3,30
"DSM","additive","equidistant",1.2,8,1,1188,NA,NA,NA,0.574917831353377,10.1687225547153,17.4446875454184,3.06387180229649,0.569029265672175,5.22919167062208,55,3,30
"DSM","additive","equidistant",1.2,9,1,1189,NA,NA,NA,0.406603412237018,1.40810232579242,0.929138969186874,24.5626652264036,0.303848989858416,1.65904861460727,55,3,30
"DSM","additive","equidistant",1.2,10,1,1190,NA,NA,NA,0.747093450883403,11.4234043488745,0.51016544564979,19.5006043792237,1.28430379506191,7.41050233622682,55,3,30
"DSM","additive","equidistant",1.35,1,1,1191,NA,NA,NA,0.100373315892648,13.0713410511613,0.298186348532583,10.4360319669358,0.655277544627575,16.0505526003247,55,3,30
"DSM","additive","equidistant",1.35,2,1,1192,NA,NA,NA,0.647448740946129,17.0144454819849,3.7830277899682,20.0713354803156,0.998444533865715,2.09516106073844,55,3,30
"DSM","additive","equidistant",1.35,3,1,1193,NA,NA,NA,0.495733360631857,10.6439912009053,0.592220454640634,4.49259550846182,0.162394879303912,8.14841135791886,55,3,30
"DSM","additive","equidistant",1.35,4,1,1194,NA,NA,NA,0.203983305429574,5.06117055739742,1.48412296135717,12.29499436263,6.42200591206153,10.9524040899669,55,3,30
"DSM","additive","equidistant",1.35,5,1,1195,NA,NA,NA,0.466637768119108,1.53460344255436,2.9087314505687,14.3443962538149,37.1252230533191,6.89346739054607,55,3,30
"DSM","additive","equidistant",1.35,6,1,1196,NA,NA,NA,0.0100000027683564,19.693342497549,1.03101144940176,18.4678869247437,0.270758263353577,4.74251111141157,55,3,30
"DSM","additive","equidistant",1.35,7,1,1197,NA,NA,NA,0.0635601653135382,12.9987395402277,2.22487237187097,4.67866628267802,0.108501808161367,18.5291659919496,55,3,30
"DSM","additive","equidistant",1.35,8,1,1198,NA,NA,NA,0.738873029185925,12.9711101004854,1.03492059006891,13.35536976601,2.92196107344843,5.12479922718338,55,3,30
"DSM","additive","equidistant",1.35,9,1,1199,NA,NA,NA,0.0596885538543575,3.4802887807833,3.41342334796975,5.63463864312507,243.330955665028,3.57167186997448,55,3,30
"DSM","additive","equidistant",1.35,10,1,1200,NA,NA,NA,0.270597493927926,19.154168431554,1.83504356149136,21.2307581470814,0.650759984289623,1.75900630549115,55,3,30
"DSM","additive","equidistant",1.5,1,1,1201,NA,NA,NA,0.0907042775419541,6.18995443091262,0.811769581370559,6.91350849159062,0.103889382189439,18.9885954766477,55,3,30
"DSM","additive","equidistant",1.5,2,1,1202,NA,NA,NA,0.131650658708531,3.02063216175884,16.9982196864434,25.9762628232129,0.741127486438343,1.02322592774287,55,3,30
"DSM","additive","equidistant",1.5,3,1,1203,NA,NA,NA,0.468273429339752,10.0378117462853,0.883562132734826,25.7681397006381,5.18985107028598,1.0348932278533,55,3,30
"DSM","additive","equidistant",1.5,4,1,1204,NA,NA,NA,0.679103113187011,9.32459357460029,1.58139792425932,19.6475272059906,0.759251809600078,3.54525641681867,55,3,30
"DSM","additive","equidistant",1.5,5,1,1205,NA,NA,NA,0.356753401085734,10.0997403076384,0.280820297634193,22.4624162081163,1.85426073582772,4.16661319083915,55,3,30
"DSM","additive","equidistant",1.5,6,1,1206,NA,NA,NA,0.809017328603659,16.4689170099096,0.297463657494401,10.5539014544338,0.391715189505098,12.7521908452603,55,3,30
"DSM","additive","equidistant",1.5,7,1,1207,NA,NA,NA,0.0493986701825634,8.50854985762853,0.718990332061616,24.877488512313,55.3582988283068,2.0481703846888,55,3,30
"DSM","additive","equidistant",1.5,8,1,1208,NA,NA,NA,0.237692521116696,2.44083862020634,4.17211720916765,25.9723987455945,0.0775285143941365,1.0088644308965,55,3,30
"DSM","additive","equidistant",1.5,9,1,1209,NA,NA,NA,0.168164110463113,2.17884039001074,8.14334208138853,17.6882154960185,0.333068681767928,6.46523910894637,55,3,30
"DSM","additive","equidistant",1.5,10,1,1210,NA,NA,NA,0.579207481141202,1.21408768955152,0.264579302523241,17.0535809653811,0.392719454589414,1.84476700061286,55,3,30
"DSM","additive","uniform",0,1,1,1211,NA,NA,NA,0.799509349558502,12.4595005531795,0.555809757584626,22.768065262353,1.28366328213622,1.55924202167953,55,3,30
"DSM","additive","uniform",0,2,1,1212,NA,NA,NA,0.565465098572895,3.24443305328023,0.155092676872471,23.7433415492997,0.0519457192796896,3.0932374580351,55,3,30
"DSM","additive","uniform",0,3,1,1213,NA,NA,NA,0.614707172627095,7.43518098327331,0.527141301704867,5.81744173774496,1.23270181024262,13.9768689274421,55,3,30
"DSM","additive","uniform",0,4,1,1214,NA,NA,NA,0.547708886489272,13.914067380596,12.0112493481,3.09414190705866,138.925330504943,20.9983429453026,55,3,30
"DSM","additive","uniform",0,5,1,1215,NA,NA,NA,0.821214959875215,12.6275025380077,0.544819594301723,10.0244969555642,2.50906270261188,7.54740452860232,55,3,30
"DSM","additive","uniform",0,6,1,1216,NA,NA,NA,0.283538693049923,15.3089765350102,0.199168310422282,22.120503931772,1.42990638408983,1.32044579746218,55,3,30
"DSM","additive","uniform",0,7,1,1217,NA,NA,NA,0.0337760180816986,14.3754468247527,12.1225543311674,16.1942655744497,0.164630065419253,2.062699530649,55,3,30
"DSM","additive","uniform",0,8,1,1218,NA,NA,NA,0.83682131144451,18.8776330318069,0.109081794053338,15.6156764246989,0.0204327772557606,10.0973562405761,55,3,30
"DSM","additive","uniform",0,9,1,1219,NA,NA,NA,0.811055490945,9.85564688099548,0.281319167611311,8.86901816818863,1.18587888864486,4.73962201853263,55,3,30
"DSM","additive","uniform",0,10,1,1220,NA,NA,NA,0.365172904985957,2.08615465182811,1.06478904439377,3.08625404653139,0.109593934918438,4.8635107353358,55,3,30
"DSM","additive","uniform",0.15,1,1,1221,NA,NA,NA,0.594649018533528,15.8537243811879,0.68820689105417,7.49447799613699,6.1685275274624,4.07293789751168,55,3,30
"DSM","additive","uniform",0.15,2,1,1222,NA,NA,NA,0.576153995865025,6.66142342959065,0.865315556338091,23.9650390699971,2.30135876690399,1.76559395622111,55,3,30
"DSM","additive","uniform",0.15,3,1,1223,NA,NA,NA,0.521773988718633,0.314225544827059,0.226725663169311,7.03163599874824,0.242412521525853,4.36577358983758,55,3,30
"DSM","additive","uniform",0.15,4,1,1224,NA,NA,NA,0.220378178812098,15.6940613528946,0.0329317227937164,12.1674293025862,6.51667088665299,5.9394008314762,55,3,30
"DSM","additive","uniform",0.15,5,1,1225,NA,NA,NA,0.555099803791381,16.3218881671317,3.0968054507862,13.0356484977528,0.478291990690347,3.60108946547188,55,3,30
"DSM","additive","uniform",0.15,6,1,1226,NA,NA,NA,0.794645157142077,5.16314920263831,0.434072380576689,25.582830063533,2.5464788791484,1.04312583721296,55,3,30
"DSM","additive","uniform",0.15,7,1,1227,NA,NA,NA,0.428323609614745,19.8472576504573,0.302697216378043,20.1535253825132,0.0225895002351844,3.04805478534718,55,3,30
"DSM","additive","uniform",0.15,8,1,1228,NA,NA,NA,0.127422870590817,11.8704523535911,1.48992842603706,12.1317005413584,5.30670814747437,13.0205669345355,55,3,30
"DSM","additive","uniform",0.15,9,1,1229,NA,NA,NA,0.380831205507275,2.26159146868158,0.561102422969358,6.21209339424968,2.13370928285297,12.916027749027,55,3,30
"DSM","additive","uniform",0.15,10,1,1230,NA,NA,NA,0.423528698564041,5.71571195842698,3.38462557248566,8.14798562973738,0.436443101114011,9.8135132752756,55,3,30
"DSM","additive","uniform",0.3,1,1,1231,NA,NA,NA,0.429536186694168,1.36733066600282,0.816770694967691,7.12843435374089,3.92926995082961,15.7402386673249,55,3,30
"DSM","additive","uniform",0.3,2,1,1232,NA,NA,NA,0.719582652987447,8.48121021878906,0.486265061618455,22.8593306534458,1.14388787622059,1.75892266684421,55,3,30
"DSM","additive","uniform",0.3,3,1,1233,NA,NA,NA,0.692448766366579,17.5520658368245,2.17170235466657,22.8524907762185,0.819466460609093,2.2679236326602,55,3,30
"DSM","additive","uniform",0.3,4,1,1234,NA,NA,NA,0.0617540278239176,6.21090296038892,2.04714832373709,17.2680494212545,0.334446333436421,3.40671130456982,55,3,30
"DSM","additive","uniform",0.3,5,1,1235,NA,NA,NA,0.356275261461269,1.4105999286985,0.0558562306284158,11.7499609689694,1.2775188872436,3.31416600733631,55,3,30
"DSM","additive","uniform",0.3,6,1,1236,NA,NA,NA,0.845647134666797,5.99743004336487,0.760225202518901,4.77494358061813,2.40946794990518,9.52794952489423,55,3,30
"DSM","additive","uniform",0.3,7,1,1237,NA,NA,NA,0.606986615096685,1.47666871394031,0.105713270882047,24.0118340642657,0.412793457389911,2.56948171572392,55,3,30
"DSM","additive","uniform",0.3,8,1,1238,NA,NA,NA,0.615644664259162,1.33853861009702,0.00685451126193718,23.4029467115179,0.953871252173582,2.38694815745462,55,3,30
"DSM","additive","uniform",0.3,9,1,1239,NA,NA,NA,0.652495447464753,10.9302561263321,0.946156935199626,7.58039673813619,0.117569951930187,14.1404371591222,55,3,30
"DSM","additive","uniform",0.3,10,1,1240,NA,NA,NA,0.400195967662148,0.860423276177607,1.09053650260496,8.26547538139857,1.11530450967079,9.68700554384714,55,3,30
"DSM","additive","uniform",0.45,1,1,1241,NA,NA,NA,0.411326817655936,14.605198652274,2.12368783693038,4.07296198280528,0.298937926341377,6.94431381678262,55,3,30
"DSM","additive","uniform",0.45,2,1,1242,NA,NA,NA,0.106670195306651,7.75133516893256,5.1404064005177,17.8392408364452,0.132651937493614,3.89602466127297,55,3,30
"DSM","additive","uniform",0.45,3,1,1243,NA,NA,NA,0.668587374780327,5.44899843425956,1.55529041488459,11.4206843730062,0.746164513869662,12.6921456082193,55,3,30
"DSM","additive","uniform",0.45,4,1,1244,NA,NA,NA,0.693129267496988,2.92151891365647,1.47704108923771,25.1664591997396,0.256670548902624,1.76431188629492,55,3,30
"DSM","additive","uniform",0.45,5,1,1245,NA,NA,NA,0.526164639461785,14.9422729615821,25.9924978278812,25.7617712814827,0.0507337729188423,1.0757796486501,55,3,30
"DSM","additive","uniform",0.45,6,1,1246,NA,NA,NA,0.298752197355498,10.9634684463963,22.9976771270678,12.0909084000159,0.267891367369526,14.8907495493229,55,3,30
"DSM","additive","uniform",0.45,7,1,1247,NA,NA,NA,0.316607129131444,7.44011745098978,0.848242412825278,23.9735662871972,0.77643056392372,1.94900622456236,55,3,30
"DSM","additive","uniform",0.45,8,1,1248,NA,NA,NA,0.405885651533026,5.1928707983112,1.35004603678747,11.1117603615858,0.0587056361639013,14.5904013475381,55,3,30
"DSM","additive","uniform",0.45,9,1,1249,NA,NA,NA,0.0464608344715089,16.3107972211903,1.31285388231948,21.9021678050049,2.74690068602506,1.75743794374513,55,3,30
"DSM","additive","uniform",0.45,10,1,1250,NA,NA,NA,0.46512046639109,16.0919357145671,0.624106316876365,20.5581210562959,1.15586081238764,4.48025592387213,55,3,30
"DSM","additive","uniform",0.6,1,1,1251,NA,NA,NA,0.0802861798438244,15.1308410636382,0.055831952267779,16.7860192800872,0.10940876166391,4.29899736536515,55,3,30
"DSM","additive","uniform",0.6,2,1,1252,NA,NA,NA,0.137639632530045,17.5067174308468,1.5254001899369,5.95300555182621,0.728530607856594,7.8680998936893,55,3,30
"DSM","additive","uniform",0.6,3,1,1253,NA,NA,NA,0.344503197853919,13.3762364520226,10.3377365067391,24.542185313534,3.48026062633275,1.4963482232298,55,3,30
"DSM","additive","uniform",0.6,4,1,1254,NA,NA,NA,0.586294504010584,15.1812858502613,1.47074983779011,16.3783524751198,3.27559627427825,4.89358017324554,55,3,30
"DSM","additive","uniform",0.6,5,1,1255,NA,NA,NA,0.162639161606785,17.4518028751248,2.70074333461949,22.8159988161642,6.04697152670862,2.84123961430559,55,3,30
"DSM","additive","uniform",0.6,6,1,1256,NA,NA,NA,0.301889497030061,0.492108473577537,6.44854402750618,9.66454468062147,0.421100814439747,2.61117863332603,55,3,30
"DSM","additive","uniform",0.6,7,1,1257,NA,NA,NA,0.63279733810341,2.67072284007445,1.69752257894311,4.75158462952822,2.08446276310834,4.64362018209315,55,3,30
"DSM","additive","uniform",0.6,8,1,1258,NA,NA,NA,0.138760603056289,19.2640754583525,0.270392048024782,15.8421359723434,0.691883825871385,6.69153162692576,55,3,30
"DSM","additive","uniform",0.6,9,1,1259,NA,NA,NA,0.00959565597586334,7.14761035300326,1.0078520523991,5.30924758804031,3.72939830740149,7.02554232718895,55,3,30
"DSM","additive","uniform",0.6,10,1,1260,NA,NA,NA,0.82193451479543,4.06789806673769,2.6003280863876,3.52816831041127,0.67438385589051,1.36902137531836,55,3,30
"DSM","additive","uniform",0.75,1,1,1261,NA,NA,NA,0.429580969468225,10.2266249420587,0.395619712825874,19.047044706298,1.52728089126005,7.60974066475671,55,3,30
"DSM","additive","uniform",0.75,2,1,1262,NA,NA,NA,0.796250301250257,18.2086001683259,1.5627462942326,5.72586292843334,6.18479027189908,21.0765697423239,55,3,30
"DSM","additive","uniform",0.75,3,1,1263,NA,NA,NA,0.218013731541578,19.7300583344884,1.44542417876315,19.3069572991226,1.68595409350855,6.91966818997437,55,3,30
"DSM","additive","uniform",0.75,4,1,1264,NA,NA,NA,0.0921072770492174,15.6530962279998,0.648055994396864,18.7783282140736,0.419828698674169,5.4912678618583,55,3,30
"DSM","additive","uniform",0.75,5,1,1265,NA,NA,NA,0.352272198430728,18.4089399700286,0.817866226042069,15.6615669685416,2.32839676358969,8.63588724153608,55,3,30
"DSM","additive","uniform",0.75,6,1,1266,NA,NA,NA,0.826600115618203,18.3911083528772,3.3623324655279,7.61388287250884,0.725695878066647,10.5750884797735,55,3,30
"DSM","additive","uniform",0.75,7,1,1267,NA,NA,NA,0.266100594750605,10.0883837146917,0.0327779366735029,18.4515575072728,0.175483781946131,5.84428223979097,55,3,30
"DSM","additive","uniform",0.75,8,1,1268,NA,NA,NA,0.0561490914784372,13.0270544259343,0.154541173172897,14.0650246185251,1.88357737866573,8.98123565809065,55,3,30
"DSM","additive","uniform",0.75,9,1,1269,NA,NA,NA,0.812264077051077,18.7436405557441,1.01186561253542,24.2947623245418,2.95231150030793,1.95869556976056,55,3,30
"DSM","additive","uniform",0.75,10,1,1270,NA,NA,NA,0.406175094668288,3.94862129082903,0.735347446155943,12.5783844471443,0.0697145869760411,9.99314455228078,55,3,30
"DSM","additive","uniform",0.9,1,1,1271,NA,NA,NA,0.65675859763287,19.9091870466014,0.283726311430975,17.149902196601,0.763687107848107,6.23518098553958,55,3,30
"DSM","additive","uniform",0.9,2,1,1272,NA,NA,NA,0.477604805736337,17.5496660512406,5.81216325453367,12.8087515076622,0.0273192212534499,9.86133539403285,55,3,30
"DSM","additive","uniform",0.9,3,1,1273,NA,NA,NA,0.80201995044481,2.12889839066192,0.37965051342931,6.40331167192198,344.081126660053,5.61559344127083,55,3,30
"DSM","additive","uniform",0.9,4,1,1274,NA,NA,NA,0.523981514503248,10.4689092711313,0.110312770594067,8.01875281869434,2.48665643625675,15.7946416922952,55,3,30
"DSM","additive","uniform",0.9,5,1,1275,NA,NA,NA,0.287734601669945,6.90903616074938,0.552094721464387,16.557016887702,3.10430734392721,8.39543479475082,55,3,30
"DSM","additive","uniform",0.9,6,1,1276,NA,NA,NA,0.441480244707782,2.3722385835601,0.078460394420495,4.34281660080887,0.129305910877127,4.20305368608212,55,3,30
"DSM","additive","uniform",0.9,7,1,1277,NA,NA,NA,0.719224398117512,11.5029602971394,0.128875669749058,7.51180337741971,0.218915303502263,18.757578719396,55,3,30
"DSM","additive","uniform",0.9,8,1,1278,NA,NA,NA,0.243823213479482,5.71369547033682,0.560769847484165,23.9636497308966,2.87357406038715,1.47808209715342,55,3,30
"DSM","additive","uniform",0.9,9,1,1279,NA,NA,NA,0.842798173020128,15.3722368540242,0.105310520130374,16.2243060148321,0.0191150527822867,6.63375612016551,55,3,30
"DSM","additive","uniform",0.9,10,1,1280,NA,NA,NA,0.716134373645764,14.652831252804,1.37472244286161,19.9870289461687,0.636960769654562,5.0097832936687,55,3,30
"DSM","additive","uniform",1.05,1,1,1281,NA,NA,NA,0.330084216862451,9.12490779494401,1.0668680634519,14.7915346419904,0.0746206380520313,11.8587356134966,55,3,30
"DSM","additive","uniform",1.05,2,1,1282,NA,NA,NA,0.742173708812334,10.8274100598646,1.18510314563201,18.6921527644154,0.394214275123467,6.06707596541656,55,3,30
"DSM","additive","uniform",1.05,3,1,1283,NA,NA,NA,0.585398149723187,2.32908162318636,2.19932148595689,5.46430757152848,1.97601654569875,17.0275748138749,55,3,30
"DSM","additive","uniform",1.05,4,1,1284,NA,NA,NA,0.332656898105051,10.2602813434089,0.81340141601945,18.8049395987764,0.747471369699587,1.32336813537751,55,3,30
"DSM","additive","uniform",1.05,5,1,1285,NA,NA,NA,0.0426615216536447,17.5965240437072,197.812260107722,14.399961453164,0.509518848076673,9.57754728653814,55,3,30
"DSM","additive","uniform",1.05,6,1,1286,NA,NA,NA,0.525142121058889,14.483099448029,0.792220528808935,23.2485320877749,2.31634191440921,1.32553451810928,55,3,30
"DSM","additive","uniform",1.05,7,1,1287,NA,NA,NA,0.708509010507259,3.94770502974279,6.18035047376733,21.1611713394523,2.61725910231731,3.33387755263353,55,3,30
"DSM","additive","uniform",1.05,8,1,1288,NA,NA,NA,0.643941660947166,18.7435633329907,0.638175834004472,11.2282300407533,0.951201157735376,14.7624184065571,55,3,30
"DSM","additive","uniform",1.05,9,1,1289,NA,NA,NA,0.0993218367104419,7.76027986265253,3.50978870396377,18.4611381432042,0.102741787300867,4.46513365635098,55,3,30
"DSM","additive","uniform",1.05,10,1,1290,NA,NA,NA,0.503260466980282,12.1181143236579,0.741857069263992,24.9832576960325,4.30822976420549,1.20380117633861,55,3,30
"DSM","additive","uniform",1.2,1,1,1291,NA,NA,NA,0.33784053621348,15.0806444713846,0.64354010248104,20.8354483963922,0.256595698254547,3.69073991791779,55,3,30
"DSM","additive","uniform",1.2,2,1,1292,NA,NA,NA,0.190429703658447,14.6631271979306,0.279790650805162,11.5485403116327,2.1790859610387,11.1012462540319,55,3,30
"DSM","additive","uniform",1.2,3,1,1293,NA,NA,NA,0.0505417964886874,5.06041055817623,0.163888777117967,21.0877264037263,0.0412881616095028,2.59190962335857,55,3,30
"DSM","additive","uniform",1.2,4,1,1294,NA,NA,NA,0.0469412137987092,11.7192506704479,0.698069463412875,8.65185990207829,0.043985669687557,4.70689820894339,55,3,30
"DSM","additive","uniform",1.2,5,1,1295,NA,NA,NA,0.679737752757501,1.39269801939372,0.33373222272018,12.7847862783819,2.14627275742784,13.2528298017473,55,3,30
"DSM","additive","uniform",1.2,6,1,1296,NA,NA,NA,0.386829051654786,3.68616522822995,1.91082661691075,16.4913029239979,0.714301841644892,8.49303716328337,55,3,30
"DSM","additive","uniform",1.2,7,1,1297,NA,NA,NA,0.706225233699661,16.4381096538855,0.111409510149642,21.0484639534261,0.873258765893207,3.22825191468615,55,3,30
"DSM","additive","uniform",1.2,8,1,1298,NA,NA,NA,0.0670556780998595,11.2491786211031,1.88391816295287,9.20477461768314,2.04557955701894,5.53979513349505,55,3,30
"DSM","additive","uniform",1.2,9,1,1299,NA,NA,NA,0.202786241611466,9.61181527141016,6.75690093092252,20.4896386694163,0.197821403210983,4.20536276390465,55,3,30
"DSM","additive","uniform",1.2,10,1,1300,NA,NA,NA,0.756987860286608,2.7414177067345,0.616962096402269,13.2986535725649,1.05201293148732,12.3610817839784,55,3,30
"DSM","additive","uniform",1.35,1,1,1301,NA,NA,NA,0.243517588556279,18.5653137383517,0.529596553130689,22.5520104637835,0.576260143070173,3.46302811389359,55,3,30
"DSM","additive","uniform",1.35,2,1,1302,NA,NA,NA,0.238017085450701,14.2721541634528,4.17912422647712,14.8128803735599,3.00314869724875,10.8016512541406,55,3,30
"DSM","additive","uniform",1.35,3,1,1303,NA,NA,NA,0.406218576407991,3.0863550637383,0.0409228618797766,7.98501795576885,2.36492848848504,18.6748530742377,55,3,30
"DSM","additive","uniform",1.35,4,1,1304,NA,NA,NA,0.829095887800213,0.944891616236418,7.18766021317463,10.2115756622516,0.269051413262927,13.3807614299933,55,3,30
"DSM","additive","uniform",1.35,5,1,1305,NA,NA,NA,0.28435608005384,9.95304006061051,6.33067400020243,18.4484729936812,0.497371954274901,3.40849077782394,55,3,30
"DSM","additive","uniform",1.35,6,1,1306,NA,NA,NA,0.4220865938114,1.26380922610406,2.67897002107168,10.3164365559351,2.78389022121118,14.3741567672365,55,3,30
"DSM","additive","uniform",1.35,7,1,1307,NA,NA,NA,0.294256881426554,6.38212705496699,0.250763350302457,8.77542116446421,14.8503112581942,5.03675763178424,55,3,30
"DSM","additive","uniform",1.35,8,1,1308,NA,NA,NA,0.0190573463798501,17.6322240317473,0.0278926994472117,7.19778580986895,5.43192243837121,7.00668439466581,55,3,30
"DSM","additive","uniform",1.35,9,1,1309,NA,NA,NA,0.509624496311881,14.7256956495112,28.2106685311455,12.5144902819302,17.8372307590284,12.1140307599074,55,3,30
"DSM","additive","uniform",1.35,10,1,1310,NA,NA,NA,0.655397237360012,8.75603904889431,0.880151920358894,8.86178789846599,0.0606524697109658,7.13517043276392,55,3,30
"DSM","additive","uniform",1.5,1,1,1311,NA,NA,NA,0.587594739615452,19.5757365328725,1.42130797260519,22.461526553845,0.675680945806451,3.7565205779942,55,3,30
"DSM","additive","uniform",1.5,2,1,1312,NA,NA,NA,0.125166455085855,1.07498492577579,0.706163973779095,22.4421236650087,0.580660510389105,2.8312932498938,55,3,30
"DSM","additive","uniform",1.5,3,1,1313,NA,NA,NA,0.199124634987675,10.0072133402806,0.43382970832082,22.1752454249654,6.68741164251321,2.0313566386875,55,3,30
"DSM","additive","uniform",1.5,4,1,1314,NA,NA,NA,0.105670886137523,10.0398994392948,3.48815848156729,18.7232104337309,0.979982505039861,4.15568277096855,55,3,30
"DSM","additive","uniform",1.5,5,1,1315,NA,NA,NA,0.693060170975514,9.94389173751697,8.32608459583078,16.7138202630449,36.851452060877,4.10754450147306,55,3,30
"DSM","additive","uniform",1.5,6,1,1316,NA,NA,NA,0.541402287909295,17.6697509369347,0.186841395041155,10.8301981671248,0.0469302046750052,12.5547970554235,55,3,30
"DSM","additive","uniform",1.5,7,1,1317,NA,NA,NA,0.382473572972231,2.08115527664777,0.646257498367666,18.4243106751237,0.136301707580006,2.16501563271838,55,3,30
"DSM","additive","uniform",1.5,8,1,1318,NA,NA,NA,0.204853296058718,17.5677474085009,1.24601427393878,19.4441621208098,11.4787978785439,6.06739158464344,55,3,30
"DSM","additive","uniform",1.5,9,1,1319,NA,NA,NA,0.543390404758975,14.4593391269213,4.45073922935582,7.80483257560991,9.05945812726576,11.243564099236,55,3,30
"DSM","additive","uniform",1.5,10,1,1320,NA,NA,NA,0.616897625848651,17.7895890180487,0.301529342617735,16.313459395431,1.11596667925698,2.38113249853896,55,3,30
"DSM","additive","beta_0.5_1.5",0,1,1,1321,NA,NA,NA,0.661667723627761,2.17937898614909,0.781170876664217,14.6335083642043,0.854610244837155,5.55372768184745,55,3,30
"DSM","additive","beta_0.5_1.5",0,2,1,1322,NA,NA,NA,0.255251020507421,11.9444790408015,2.26667209058713,15.3787017164286,0.986174729593686,3.61091058521752,55,3,30
"DSM","additive","beta_0.5_1.5",0,3,1,1323,NA,NA,NA,0.3411285736016,15.3268659729045,0.119178408108042,9.19080001651309,0.334152743169131,12.2221449619139,55,3,30
"DSM","additive","beta_0.5_1.5",0,4,1,1324,NA,NA,NA,0.652295090351254,14.764465700672,1.30394369168256,23.244381174678,1.22690342000579,3.40268950689548,55,3,30
"DSM","additive","beta_0.5_1.5",0,5,1,1325,NA,NA,NA,0.178943962603807,13.7859092816943,1.47425365740797,12.3081149745267,1.1967370932746,5.34683524294635,55,3,30
"DSM","additive","beta_0.5_1.5",0,6,1,1326,NA,NA,NA,0.465042662993073,4.28350247119088,0.891748672771629,4.60836648568511,0.10641413563069,1.03214238687502,55,3,30
"DSM","additive","beta_0.5_1.5",0,7,1,1327,NA,NA,NA,0.562294977961574,18.1258514655987,0.111498847677137,19.2396996193565,0.590778772248526,7.65924437137109,55,3,30
"DSM","additive","beta_0.5_1.5",0,8,1,1328,NA,NA,NA,0.660667540703434,6.69942717473023,0.494533108986306,15.5816885170061,1.34535786294671,5.5879862431187,55,3,30
"DSM","additive","beta_0.5_1.5",0,9,1,1329,NA,NA,NA,0.294042871170677,4.40766567781102,2.5184811929151,15.7038782299496,3.9367705352529,7.39398751214599,55,3,30
"DSM","additive","beta_0.5_1.5",0,10,1,1330,NA,NA,NA,0.30291522606276,15.4516684321919,0.511822584748468,11.5972892551217,0.331856074640575,15.2703125382123,55,3,30
"DSM","additive","beta_0.5_1.5",0.15,1,1,1331,NA,NA,NA,0.802767407544889,15.1219773675781,0.148741123838475,7.149423108669,0.851993394404263,12.8841282272827,55,3,30
"DSM","additive","beta_0.5_1.5",0.15,2,1,1332,NA,NA,NA,0.692199728125706,4.47201893087476,0.900008816162794,4.41504390886985,178.948215714953,1.8863492281005,55,3,30
"DSM","additive","beta_0.5_1.5",0.15,3,1,1333,NA,NA,NA,0.218581556051504,10.3865682445467,7.41991170589825,6.90776948467828,1.38765956672264,1.2737548826428,55,3,30
"DSM","additive","beta_0.5_1.5",0.15,4,1,1334,NA,NA,NA,0.839132610056549,7.34662008956075,1.63249268354614,5.32214694842696,0.0754337546359991,7.70986796745099,55,3,30
"DSM","additive","beta_0.5_1.5",0.15,5,1,1335,NA,NA,NA,0.805234393104911,14.8685291400878,3.48652052258292,16.5778949793894,6.98239730988729,4.06707300811064,55,3,30
"DSM","additive","beta_0.5_1.5",0.15,6,1,1336,NA,NA,NA,0.792336787341628,15.3582539489958,3.33727998247899,22.3919835134875,3.40499835535532,1.78061801740486,55,3,30
"DSM","additive","beta_0.5_1.5",0.15,7,1,1337,NA,NA,NA,0.0139373958227225,9.35130412045401,0.159694674457149,5.10695210471749,2.24311536311638,12.3639952721921,55,3,30
"DSM","additive","beta_0.5_1.5",0.15,8,1,1338,NA,NA,NA,0.52720316509949,10.8689029148547,0.84447951504737,7.24363304162398,489.808026100994,10.1891406610242,55,3,30
"DSM","additive","beta_0.5_1.5",0.15,9,1,1339,NA,NA,NA,0.640717251342721,15.1040972499875,0.351828175154942,22.5376280499622,0.489270979178425,3.30897161626971,55,3,30
